Video Id,Video Title,Channel Id,Video Tags,Channel Title
LfPx5Ygzr9A,First Time Exploring CEBU Philippines! 🇵🇭 On The Footsteps Of Magellan,UCLvnKTwSZEnCbTHNnqiivRQ,"['cebu city', 'cebu philippines', 'cebu city philippines', 'dodoexplorers', 'cebu travel', 'cebu province', 'cebu beaches', 'cebu it park', 'cebu city tour', 'magellan cross cebu city', 'magellan cross history', 'cebu fort', 'cebu history', 'cebu vs manila', 'cebu skyline', 'filipino street foods in the philippines', 'filipino food foreigner', 'filipine', 'filipina', 'cebu', 'philippines travel', 'philippines travel vlog', 'pinoy', 'filipino people', 'cebu scallops', 'fort san pedro cebu', 'santo nino', 'sto nino cebu']",Dodo Explorers
w3XLgvayYFs,IS THIS NEW YORK OR MANILA  🇵🇭,UCLvnKTwSZEnCbTHNnqiivRQ,"['manila vlog', 'manila philippines', 'manila travel', 'philippines travel', 'filipino', 'pinoy', 'filipina', 'philippines vlog', 'foreigner reaction on philippines', 'foreigners in philippines', 'manila rent', 'philippines travel vlog', 'manila bgc', 'what to see in manila', 'modern manila', 'usa philippines', 'dodoexplorers', 'lamborghini vlog', 'manila bonifacio', 'how much is rent in manila', 'rent in manila', 'apartment in manila', 'jobs in manila', 'foreigner reaction manila', 'luxury apartments', 'rich manila']",Dodo Explorers
m42_YBQeQ7w,I Survive 24h In Manila Traffic 🇵🇭 Philippines,UCLvnKTwSZEnCbTHNnqiivRQ,"['manila philippines', 'philippines travel', 'things to do in manila', 'manila metro', 'manila lrt', 'lrt', 'manila metro line', 'manila travel', 'manila travel vlog', 'manila jeepney', 'manila rickshaw', 'metro phi', 'metro philippines', 'does manila have a metro', 'manila commute', 'manila travel guide', 'manila travel update', 'train filipino', 'philippines train', 'dodoexplorers philippines', 'rickshaw driver', 'jeepney tv', 'jeepney karaoke', 'is manila safe for tourists', 'foreigner living in the philippines']",Dodo Explorers
DCpP4sxcDXw,Filipino Invites Us To Manila Beach 🇵🇭,UCLvnKTwSZEnCbTHNnqiivRQ,"['dolomite beach', 'manila bay', 'philippines travel', 'dodoexplorers', 'philippines', 'manila', 'philippines vlog', 'philippines travel vlog', 'manila philippines', 'manila street food', 'foreigners in the philippines', 'filipino food', 'filipino street food', 'bgc', 'makati', 'modern philippines', 'dolomite sand beach', 'dolomite sand', 'save manila bay', 'bongbong marcos', 'manila bay white sand', 'manila bay dolomite', 'manila dolomite beach', 'manila bay 2022', 'manila bay before and after', 'dolomite', 'balut mukbang']",Dodo Explorers
fujA6IeNcZA,Ancient Greece IN PHILIPPINES 🇵🇭,UCLvnKTwSZEnCbTHNnqiivRQ,"['beverly hills', 'cebu', 'cebuana', 'cebu philippines', 'cebu veggietales', 'visayas vs luzon', 'cebu foreigner blogger', 'cebu foreigner', 'foreigner in philippines', 'pinoy', 'filipino people', 'filipino culture', 'filipino music', 'filipino food', 'temple of leah', 'what to see in cebu city', 'cebu city philippines', 'cebu city tour', 'reaction cebu', 'cebu reaction', 'cebuana reaction', 'what to visit in cebu', 'cebu travel vlog', 'philippines travel vlog', 'dodoexplorers', 'dodoexplorers cebu', 'travel vlog', 'romanian']",Dodo Explorers
wKlxcr-judM,I Give Strangers FREE BEER On My Birthday 🇵🇭 Philippines,UCLvnKTwSZEnCbTHNnqiivRQ,"['what would you do', 'philippines', 'philippines travel', 'travel', 'traveler', 'traveller', 'travel vlog', 'travel vlogger', 'chase your dreams', 'travel tips', 'travel channel', 'asia', 'ph', 'manila', 'philippines travel 2022', 'travel vlog philippines', 'manila travel', 'its more fun in the philippines', 'phmanila', 'cebu', 'el nido', 'palawan', 'cebu city', 'manila city', 'manila travel vlog', 'filipino beer', 'filipino alcohol reaction', 'dodoexplorers', 'dodo explorers', 'mike and gigi', 'birthday', 'happy birthday', 'birthday philippines']",Dodo Explorers
ZDQP4SRfrpg,First Modern City Of The Philippines 🇵🇭 (Eastwood City),UCLvnKTwSZEnCbTHNnqiivRQ,"['quezon', 'quezon city', 'quezon city philippines', 'quezon province', 'philippines travel', 'pilipinas', 'philippines visit', 'eastwood city philippines', 'cebu city', 'davao city', 'biggest city in philippines', 'philippines travel 2023', 'philippines vlog', 'philippines travel vlog', 'dodoexplorers', 'dodo explorers', 'gigi and mike', 'dodo', 'philippines bgc', 'bgc 2023', 'manila philippine', 'manila quezon city', 'eastwood quezon city philippines', 'eastwood mall quezon city']",Dodo Explorers
TN7lweGEmuk,Life After WAR in the Philippines (Marawi) 🇵🇭,UCLvnKTwSZEnCbTHNnqiivRQ,"['dodoexplorers', 'dodoexplorers philippines', 'dodoexplorers marawi', 'marawi city', 'marawi airstrike', 'marawi seige', 'mindanao', 'isis', 'isis in southeast asia', 'isis in ph', 'isis in mindanao', 'zamboanga', 'philippines', 'philippines travel vlog', 'philippine news', 'abandoned city in philippines', 'filipino special forces', 'isis marawi', 'marawi', 'interviews', 'isis militias', 'rodrigo duterte', 'duterte', 'urban warfare', 'malawi', 'filipino', 'daesh', 'phillipines', 'violence', 'war and conflict', 'war on drugs', 'terror', 'documentary', 'news']",Dodo Explorers
l-lPCxX7ySg,Real Filipino Street Food At Roxas Night Market In Davao 🇵🇭,UCLvnKTwSZEnCbTHNnqiivRQ,"['roxas market', 'davao street food', 'tuna cheek', 'durian shake', 'chorizo', 'mango float', 'kilinaw', 'chicken intestine', 'street food philippines', 'philippines food tour', 'philippines food', 'philippines food vlog', 'food tourism', 'davao city', 'philippines davao mindanao', 'mindanao food', 'mindanao philippines', 'roxas night market davao city', 'dodo explorers philippines', 'filipino street food', 'roxas night market', 'filipino food', 'foreigner in philippines']",Dodo Explorers
wDqIA8MYXYI,Becoming Filipinos For All Saints Day 🇵🇭,UCLvnKTwSZEnCbTHNnqiivRQ,"['philippines', 'manila', 'philippines all souls day', 'all saints day', 'philippines all saints day', 'halloween philippines', 'manila north cemetery', 'foreigners in the philippines', 'what to see in philippines', 'philippines manila travel', 'all souls day', 'cemetery philippines', 'pinoy undas', 'undas']",Dodo Explorers
008Fi25LbKY,Invited For Drinks With Local Filipinos 🇵🇭,UCLvnKTwSZEnCbTHNnqiivRQ,"['filipino alcohol', 'travel vlog', 'philippines vlog', 'filipino people', 'filipina', 'filipino music', 'philippines beach', 'pinoy travel', 'pinoy foreigner', 'foreigner in philippines', 'foreigners react to filipino alcohol', 'red horse beer', 'drinking with filipinos', 'filipino beach', 'moalboal', 'moalboal cebu', 'moalboal adventure', 'foreigner in cebu', 'ph', 'philippines travel', 'philippines food', 'filipine', 'pinoy vlog', 'romania', 'filipino beach vlog', 'dodoexplorers', 'filipino friendly', 'philippines travel vlog']",Dodo Explorers
OaFdmeDbB08,Filipino Friend Invites Us For Christmas Boodle Fight 🇵🇭,UCLvnKTwSZEnCbTHNnqiivRQ,"['philippines', 'manila', 'christmas', 'boodle fight', 'araneta mall', 'aranetta mall', 'aranetta manila', 'araneta manila', 'carnival christmas', 'street food manila', 'manila street food', 'best street food manila', 'street food market', 'dodoexplorers', 'manila food', 'filipino food', 'philippines travel', 'manila travel', 'best food in the philippines', 'boodle fight price', 'christmas market manila']",Dodo Explorers
Foa5W5bVUEQ,FOREIGNER'S Amazed at First RAMADAN BAZAAR EXPERIENCE - SANGAT SEDAP!!🇲🇾,UC6tqkWOGlN6zJDcnJvYkaMQ,"['malaysia', 'Kuala lumpur', 'first impression', 'asia', 'travel', 'city', 'patronas tower', 'first experience', 'YouTube vlog', 'travel youtube', 'YouTube videos', 'british', 'filipino', 'british couple', 'backpacking', 'holiday', 'infinity pool', 'drone', 'sunset', 'street food', 'nasi lemak', 'ramadan', 'local', 'food', 'mukbang']",Zoe&Czar
O_6cK6NVsqA,1st Time Eating Filipino Street Food In Manila 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'manila', 'philippines vlog', 'manila vlog', 'philippines travel', 'manila travel', 'traveling philippines', 'traveling manila', 'the philippines', 'street food', 'manila street food', 'philippines street food', 'philippines food', 'filipino food', 'filipino street food', 'street food philippines']",Ken Abroad
zSSGBbOkxUM,1st Time In Philippines Mindanao Province 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'philippines vlog', 'philippines travel', 'traveling philippines', 'the philippines', 'mindanao', 'mindanao philippines']",Ken Abroad
HuwWfuiI30I,Inside A Filipino Water Village In Sabah,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'malayaia', 'travel malaysia', 'traveling malaysia', 'sabah', 'sabah malaysia', 'sabah philippines', 'kota kinabalu', 'borneo', 'borneo malaysia']",Ken Abroad
ZTiFnGBMgKU,What's Manila Like? Philippines 1st Impressions 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'manila', 'manila vlog', 'divisoria market', 'divisoria manila', 'traveling philippines']",Ken Abroad
026urE67c8c,Filipino Hospitality Welcomes Me In Manila 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'manila', 'manila beach', 'dolomite beach', 'travel philippines', 'traveling philippines']",Ken Abroad
FqxdJ7XPB7U,Arriving On Boracay -  Philippines Best Island? 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'boracay', 'boracay philippines']",Ken Abroad
LcsTba_KQXM,American Food In The Philippines 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'makati', 'philippines', 'travel philippines', 'american food', 'american food philippines', 'americans in the philippines', 'filling station makati', 'filling station']",Ken Abroad
uFJbwUDWwQ0,Kind Filipinos Took Me To Manila’s Rich Area 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'bgc', 'bgc manila', 'modern philippines', 'bonifacio global city']",Ken Abroad
CfCIaFiJPBs,"The 2 Sides Of Boracay, Philippines 🇵🇭 (What They Don't Show You)",UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'boracay', 'boracay philippines', 'boracay island']",Ken Abroad
0Cj35oMbb9Q,This Is How Filipinos Welcome You At The Beach 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'cebu', 'cebu philippines', 'cebu island', 'dalaguete', 'dalaguete cebu', 'dalaguete beach park']",Ken Abroad
No5ohGvALOs,"Arrival in Davao, Philippines South 🇵🇭",UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'manila', 'davao', 'mindanao', 'davao philippines', 'manila to davao']",Ken Abroad
jqKQfexB7To,"Swimming With Whalesharks In Cebu, Philippines 🇵🇭",UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'cebu', 'cebu island', 'whaleshark', 'whaleshark watching', 'oslob', 'whaleshark oslob', 'swimming with whale sharks', 'whale sharks', 'oslob cebu', 'oslob whale sharks']",Ken Abroad
vSJ-MNUKzVU,First Time Trying Filipino Breakfast In Davao 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'filipino food', 'filipino breakfast', 'davao', 'davao philippines', 'mindanao']",Ken Abroad
iCCuWDTfYY8,Siargao 1st Impressions - Philippines Most Beautiful Island? 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'siargao', 'siargao island', 'philippines island']",Ken Abroad
JXxBmfyw6Xc,$60 Boodle Fight Siargao Philippines 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'siargao', 'siargao island', 'philippines island', 'island hopping philippines', 'siargao island hopping', 'boodle fight philippines']",Ken Abroad
BppgvPJZMlA,"5 Reasons Why I Moved To BGC, Philippines 🇵🇭",UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'manila', 'BGC', 'bgc manila', 'bgc philippines', 'manila philippines', 'moving to the philippines', 'living in the philippines']",Ken Abroad
W9OyX8n8cRk,$1 Halo-Halo In Rural Siargao Philippines 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'siargao', 'siargao island', 'siargao philippines', 'filipino food', 'filipino dessert']",Ken Abroad
AJ1dWqy_rws,Iloilo - My New Favorite Town In The Philippines? 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'iloilo', 'iloilo philippines', 'iloilo city']",Ken Abroad
4QJa07djrLY,Filipino Hospitality Saved Our Island Trip 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'iloilo', 'iloilo philippines', 'guimaras island philippines', 'Guimaras']",Ken Abroad
UkwwzJwcwJE,"My 1st Day Back In Manila, Philippines 🇵🇭",UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'manila', 'philippines vlog', 'manila vlog', 'philippines travel', 'manila travel', 'traveling philippines', 'traveling manila']",Ken Abroad
yvX6GqOU9OI,Mindanao Locals Invited Me To Their Birthday Party 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'philippines vlog', 'philippines travel', 'traveling philippines', 'traveling manila', 'the philippines', 'mindanao', 'mindanao philippines']",Ken Abroad
datYaDOz2R8,Philippines Cost Of Living 2023 (Higher Than Expected) 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'cost of living philippines', 'philippines cost of living', 'manila cost of living', 'living in the philippines']",Ken Abroad
cNJDwmEiie8,"$10 Lechon In Cebu, Philippines 🇵🇭",UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'lechon', 'filipino food', 'cebu', ""rico's lechon"", 'cebu city']",Ken Abroad
ve-gGv0VjDM,German Food In The Philippines? 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'travel philippines', 'traveling philippines', 'german food philippines', 'german food', 'brotzeit bgc', 'bgc', 'bgc manila', 'bgc philippines']",Ken Abroad
it4RYgwYIDg,$100 Shopping In Manila's Best Market 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'manila', 'philippines vlog', 'manila vlog', 'philippines travel', 'manila travel', 'traveling philippines', 'traveling manila', 'the philippines', 'manila market', 'baclaran market', 'baclaran market manila']",Ken Abroad
8Zw4O3ZXdfQ,Wow! Blown Away By Philippines Beauty 🇵🇭,UCHza0GAxOvBOeLKkMeL8EcQ,"['ken abroad', 'philippines', 'philippines vlog', 'philippines travel', 'traveling philippines', 'the philippines', 'coron', 'coron palawan', 'coron philippines', 'coron island hopping', 'coron palawan tour']",Ken Abroad
EhjwtOwsfCQ,Foreigners REACT to Popular Filipino Snacks 🇵🇭,UCxBWeubuZrc8sQE_bXytgUQ,"['foreigners react to filipino', 'filipino food', 'filipino food reaction', 'filipino snacks reaction', 'trying filipino food', 'foreigner reacts to filipino food', 'foreigner reacts to filipino culture', 'philippines food trauma', 'first impression of bgc', 'first impression of filipino food', 'manila vlog', 'react to filipino food', 'bgc vlog', 'philippines vlog', 'eating like a filipino local', 'philippines reaction', 'first impression of filipino snack', 'react to oishi', 'oishi snack', 'ph', 'philippines', 'pinoy', '🇵🇭']",Justin & Alina
LFkSktRSJpM,First Impression of Cebu. Our First Grocery Shopping in the Philippines! Philippine Vlog 2022,UCxBWeubuZrc8sQE_bXytgUQ,"['First impression of cebu', 'hong kong russian couple', 'first time trying filipino food', 'we love filipino food', 'the best cuisines in the world', 'our first grocery shopping in the philippines', 'first reaction to filipino supermarket', 'how to travel cebu 2022', 'philippine vlog 2022', 'cebu here we come', 'what to do in cebu 2022', 'where to go in cebu 2022', 'food advetures in cebu', 'where to eat in cebu 2022', 'eating in cebu', 'philippine tourism ad 2022', 'philippine tourism', 'cebu vlog 2022', 'ayala']",Justin & Alina
F9z7b9ei2Lg,First Time Eating $5 Pizza at GREENWICH in the Philippines 🇵🇭 The Best Fast Food Chain,UCxBWeubuZrc8sQE_bXytgUQ,"['amazing filipino chicken', 'what to eat in the philippines', 'where to eat in the philippines', 'the best fast food chain', 'philippine fast food', 'first impression of manila 2022', 'hong kong russian couple', 'what to do in manila 2022', 'best things to do in philippines 2022', 'philippines vlog 2022', 'how to travel the philippines 2022', 'food vlog in the philippines', 'friendly filipino', 'first time trying mang inasal', 'best filipino pizza', 'bgc vlog', 'philippines vlog', 'filipino food reaction', 'pinoy']",Justin & Alina
nJrAdKC_6Og,First Impression of Boracay in 2023 🇵🇭 My Parents have NEVER seen Blue Water Like THIS,UCxBWeubuZrc8sQE_bXytgUQ,"['boracay 2023', 'boracay travel guide 2023', 'philippines vlogs', 'boracay vlog', 'how to travel philippines 2023', 'where to visit philippines', 'things to do philippines 2023', 'philippines travel guide 2023']",Justin & Alina
UxRTmlmTlp8,My Parents Are In The Philippines 🇵🇭!!First Impression of BGC Manila & Filipino food,UCxBWeubuZrc8sQE_bXytgUQ,"['family visits philippines', 'first impression of bgc', 'bonifacio global city', 'bgc vlog', 'filipino food reaction', 'philippines vlogs', 'manila vlogs', 'how to travel bgc manila 2023', 'places to visit manila 2023', 'how to travel philippines 2023']",Justin & Alina
