Video Id,Video Title,Link,BERTopic Topics
P0XVeUTSHWw,FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES - Raining season in the Philippines  V380 PART98,https://www.youtube.com/watch?v=P0XVeUTSHWw,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (20.00%)

Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (60.00%)

Topic 27: bah bah bah, bah (Farm Animals and Sounds) (10.00%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (10.00%)
"
P6yTSOL8aLA,Latinos react to Filipino Singing Karaoke with PERFECT WHISTLE NOTE!,https://www.youtube.com/watch?v=P6yTSOL8aLA,"Topic 0: sing song, song sing, (Singing and Songs) (66.67%)

Topic 34: budget, budgeted, month budget, (Budgeting and Saving Money) (16.67%)

Topic 63: watching video, japanese anime, (Japanese Anime and Lessons) (16.67%)
"
P8L9mmLiESA,COST OF LIVING in the PHILIPPINES after the last 12 months 🇵🇭| Foreigner and Filipina 2023 Budget,https://www.youtube.com/watch?v=P8L9mmLiESA,"Topic 25: bamboo bamboo bamboo, bamboo (Bamboo and Coconuts) (11.11%)

Topic 34: budget, budgeted, month budget, (Budgeting and Saving Money) (44.44%)

Topic 37: philippines live, living philippines, (Living in the Philippines) (11.11%)

Topic 40: cost living philippines, travelling (Cost of Living and Traveling in the Philippines) (11.11%)

Topic 57: grocery, groceries, supermarket, shopping, (Groceries and Shopping) (11.11%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (11.11%)
"
P9CZ7xCl4oQ,Foreigner cooks KARTOFFELSUPPE for Filipina wife in the PHILIPPINES | Philippines Vlog | Mars & Tobi,https://www.youtube.com/watch?v=P9CZ7xCl4oQ,"Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (25.00%)

Topic 42: sauce, sweet spaghetti, spaghetti, (Spaghetti and Sauce) (25.00%)

Topic 108: lot rice, cook rice, (Rice and Cooking Rice) (50.00%)
"
P9Gox0bnrR4,Foreigner Reacts to FILIPINO UNIVERSITY! University of Santo Tomas (UST)!,https://www.youtube.com/watch?v=P9Gox0bnrR4,"Topic 26: beautiful building, modern buildings, (Beautiful and Modern Buildings) (37.50%)

Topic 75: exgirlfriend, boyfriend, guy, grandpas, (Relationships and Family) (12.50%)

Topic 84: university philippines, universities philippines, (Universities in the Philippines) (50.00%)
"
P9wpqcIWreA,Latinas first time modelling in the Philippines? SATO (FILIPINO BRAND) - Sol&LunaTV 🇩🇴,https://www.youtube.com/watch?v=P9wpqcIWreA,"Topic 0: sing song, song sing, (Singing and Songs) (7.69%)

Topic 12: happy birthday happy, happy (Happy Birthday) (23.08%)

Topic 16: tagay thai tagay, speak (Tagalog Language and Phrases) (7.69%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (15.38%)

Topic 29: nihar nihar nihar, ndo (Repeated Sounds and Nonsense) (7.69%)

Topic 53: mango shake mango, mangoes (Mango Shake) (15.38%)

Topic 54: sugar coconut milk, sugar (Coconut Milk) (7.69%)

Topic 63: watching video, japanese anime, (Japanese Anime and Lessons) (7.69%)

Topic 113: enjoy, happy, sig sig, (Enjoyment and Excitement) (7.69%)
"
PBQcXXD131s,FOREIGNER LIFE IN MANILA PHILIPPINES |BUYING CHRISTMAS GIFTS FOR MY SISTERS | MERRYJUJ,https://www.youtube.com/watch?v=PBQcXXD131s,"Topic 0: sing song, song sing, (Singing and Songs) (14.29%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (14.29%)

Topic 15: christmas philippines christmas, christmas (Christmas in the Philippines) (14.29%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (14.29%)

Topic 22: wah wah wah, wah (Exclamations and Interjections) (14.29%)

Topic 29: nihar nihar nihar, ndo (Repeated Sounds and Nonsense) (28.57%)
"
PBmhm4BKQV4,Foreigner vs Local Who Will Be The Winner? Philippines,https://www.youtube.com/watch?v=PBmhm4BKQV4,"Topic 0: sing song, song sing, (Singing and Songs) (33.33%)

Topic 12: happy birthday happy, happy (Happy Birthday) (16.67%)

Topic 65: italy winning, italy winning (Italy Winning) (16.67%)

Topic 80: playing game, game, game (Playing Games) (16.67%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (16.67%)
"
PDh5AU4ciFk,Foreigner Eats Balut In Philippines For the First Time #philippines #travel  #shorts,https://www.youtube.com/watch?v=PDh5AU4ciFk,"Topic 69: filipino pizza, pizza filipino, (Filipino Pizza) (100.00%)
"
PEXN1KkEHcE,Americans React to The Reason behind the Filipino Smiles | Philippines,https://www.youtube.com/watch?v=PEXN1KkEHcE,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (50.00%)

Topic 24: tricycle, bike, motorbike, scooter, (Tricycles, Bikes, and Motorbikes) (12.50%)

Topic 39: dating, relationship, relationships, intimacy, (Dating and Relationships) (12.50%)

Topic 67: storm, typhoon, typhoons, storms, (Storms and Typhoons) (12.50%)

Topic 113: enjoy, happy, sig sig, (Enjoyment and Excitement) (12.50%)
"
PFjydjyvjC8,The Singing Acrobats of The Philippines🤸 | Latinos react to Viral Filipino Singing TIKTOKS | Vol 20,https://www.youtube.com/watch?v=PFjydjyvjC8,"Topic 0: sing song, song sing, (Singing and Songs) (50.00%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (16.67%)

Topic 45: christmas merry christmas, merry (Merry Christmas) (16.67%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (16.67%)
"
PIt3K3wlN_M,American Tries Grilled Corn for the First Time at Baguio Night Market! 🇵🇭 #shorts #philippines,https://www.youtube.com/watch?v=PIt3K3wlN_M,"Topic 38: sweet corn, corn corn, (Sweet Corn) (33.33%)

Topic 41: filipino food, yummy, food, (Yummy Filipino Food) (33.33%)

Topic 106: filipinos, love philippines, filipino, (Filipinos and Love for the Philippines) (33.33%)
"
PKTfNRIN8zo,A Real Native FILIPINO Can Sing | Mariano | Foreigners LOST For WORDS (REACTION),https://www.youtube.com/watch?v=PKTfNRIN8zo,"Topic 0: sing song, song sing, (Singing and Songs) (42.86%)

Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (14.29%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (14.29%)

Topic 4: filipino music, vocal, singers, (Filipino Music and Vocals) (14.29%)

Topic 75: exgirlfriend, boyfriend, guy, grandpas, (Relationships and Family) (14.29%)
"
PLKqex8OQDo,JAPANESE KARATE GUY REACTION / Kung Fu (China) vs Kali (Philippines) - Street Fight,https://www.youtube.com/watch?v=PLKqex8OQDo,"Topic 71: filipino martial arts, filipino (Filipino Martial Arts) (100.00%)
"
PLg-uI1I1CI,REACTION to Funniest Philippine Commercials! Compilation/Pinoy ADS,https://www.youtube.com/watch?v=PLg-uI1I1CI,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (33.33%)

Topic 12: happy birthday happy, happy (Happy Birthday) (16.67%)

Topic 27: bah bah bah, bah (Farm Animals and Sounds) (16.67%)

Topic 101: seasake, boy, cute, fun, (Cute Boy and Fun) (16.67%)

Topic 105: die die die, die (Beach Fun and Nonsense) (16.67%)
"
PNZi-IysoRY,FOREIGNERS react to Gabbi Garcia's PHILIPPINES HOUSE TOUR,https://www.youtube.com/watch?v=PNZi-IysoRY,"Topic 0: sing song, song sing, (Singing and Songs) (7.69%)

Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (15.38%)

Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (7.69%)

Topic 24: tricycle, bike, motorbike, scooter, (Tricycles, Bikes, and Motorbikes) (7.69%)

Topic 25: bamboo bamboo bamboo, bamboo (Bamboo and Coconuts) (15.38%)

Topic 44: cafe, restaurants, restaurant, hotel, (Cafes, Restaurants, and Hotels) (15.38%)

Topic 57: grocery, groceries, supermarket, shopping, (Groceries and Shopping) (7.69%)

Topic 60: hungry, breakfast, lunch, eat, (Hunger and Meals) (7.69%)

Topic 113: enjoy, happy, sig sig, (Enjoyment and Excitement) (15.38%)
"
PQrjHAz6vDw,Foreigners' First Impression of Tagaytay City Philippines 🇵🇭 Trying Local Delicacies,https://www.youtube.com/watch?v=PQrjHAz6vDw,"Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (100.00%)
"
PRvLZQfT2yE,"🇮🇩🇲🇾🇵🇭 American Couple Reacts ""THE TRIBE THAT EVOLVED TO STAY UNDERWATER LONGER!""",https://www.youtube.com/watch?v=PRvLZQfT2yE,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (33.33%)

Topic 13: filipinos love, culture filipinos, (Filipino Culture and Love for Filipinos) (16.67%)

Topic 22: wah wah wah, wah (Exclamations and Interjections) (16.67%)

Topic 31: vampire, creatures philippines, witches, (Mythical Creatures of the Philippines) (16.67%)

Topic 102: water walk, walk water, (Walking on Water) (16.67%)
"
PT1AOfiFcHg,"Foreigners Try Filipino Food Part 2 (Dinuguan, Lechon, and More!)",https://www.youtube.com/watch?v=PT1AOfiFcHg,"Topic 5: chicken, chicken chicken, chicken (Chicken and Fried Chicken) (66.67%)

Topic 14: food philippines, food filipino, (Filipino Food and Eating) (11.11%)

Topic 42: sauce, sweet spaghetti, spaghetti, (Spaghetti and Sauce) (22.22%)
"
PVM1x0uSTZU,Kuya Mike VIRAL TIKTOK Compilation #1! Foreigner speaking BISAYA!,https://www.youtube.com/watch?v=PVM1x0uSTZU,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (33.33%)

Topic 29: nihar nihar nihar, ndo (Repeated Sounds and Nonsense) (33.33%)

Topic 62: door edge door, bit (Door Edge) (33.33%)
"
PWtX4wDu7Uk,Waleska & Efra react to Filipino Students PERFECT cover of BEN & BEN,https://www.youtube.com/watch?v=PWtX4wDu7Uk,"Topic 0: sing song, song sing, (Singing and Songs) (100.00%)
"
PZQOKlvmyHU,NO WAY! 🇵🇭  | Twin Musicians REACT | Filipino 'LISTEN' pass the mic CHALLENGE | TikTok,https://www.youtube.com/watch?v=PZQOKlvmyHU,"Topic 0: sing song, song sing, (Singing and Songs) (80.00%)

Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (20.00%)
"
P_DaMI2RrLU,JAPANESE KARATE GUY REACTION / [BEST!] The Raid 2 Karambit Fight Scene,https://www.youtube.com/watch?v=P_DaMI2RrLU,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (25.00%)

Topic 71: filipino martial arts, filipino (Filipino Martial Arts) (75.00%)
"
PeE8P3wGY9g,Leaving GIRLFRIEND’S HOME In The PHILIPPINES (Filipina and Foreigner Life),https://www.youtube.com/watch?v=PeE8P3wGY9g,"Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (10.00%)

Topic 12: happy birthday happy, happy (Happy Birthday) (10.00%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (10.00%)

Topic 24: tricycle, bike, motorbike, scooter, (Tricycles, Bikes, and Motorbikes) (10.00%)

Topic 26: beautiful building, modern buildings, (Beautiful and Modern Buildings) (10.00%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (10.00%)

Topic 103: jay jay jay, wanna (Repeated Sounds) (10.00%)

Topic 113: enjoy, happy, sig sig, (Enjoyment and Excitement) (10.00%)

Topic 115: strong beer, japanese beer, (Beer and Alcohol) (10.00%)

Topic 116: lot food lot, food (Lots of Food) (10.00%)
"
PfJtTLewriA,Americans React to Philippines | THE OLDEST CITY IN THE PHILIPPINES || CEBU CITY HISTORY,https://www.youtube.com/watch?v=PfJtTLewriA,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (18.18%)

Topic 11: philippines, manila, shopping malls, (Philippines, Manila, and Shopping Malls) (9.09%)

Topic 20: philippines, philippine, filipinos, filipino, (The Philippines and Spanish Colonization ) (45.45%)

Topic 52: philippines spain, philippines liberate, (Philippines and Spain) (9.09%)

Topic 55: foreigners, countries, overseas, country, (Foreigners and Countries) (9.09%)

Topic 79: uptown, uptown mall, street (Uptown Mall and Streets) (9.09%)
"
Pfs6BKqUnpM,AMERICANS First Time MAKING NIPA HUTS 🇵🇭 Tanjay Philippines,https://www.youtube.com/watch?v=Pfs6BKqUnpM,"Topic 12: happy birthday happy, happy (Happy Birthday) (100.00%)
"
PgLicTQr6dQ,V383 - FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES - RETIRING IN THE PHILIPPINES,https://www.youtube.com/watch?v=PgLicTQr6dQ,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (11.11%)

Topic 3: tiles, walls, porch, cement, (Home Construction and Materials) (44.44%)

Topic 12: happy birthday happy, happy (Happy Birthday) (11.11%)

Topic 112: rainy season, rainy, rain, (Rainy Season) (11.11%)

Topic 113: enjoy, happy, sig sig, (Enjoyment and Excitement) (11.11%)

Topic 116: lot food lot, food (Lots of Food) (11.11%)
"
PjIoYOB0Juk,"Foreigner staying on Boracay Island at $26 hotel at Bulabog Beach, Philippines",https://www.youtube.com/watch?v=PjIoYOB0Juk,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (10.00%)

Topic 10: beaches, beach, sand beaches, (Beaches and Walking on the Beach) (50.00%)

Topic 40: cost living philippines, travelling (Cost of Living and Traveling in the Philippines) (20.00%)

Topic 82: fun, wow, town, mall, (Fun and Excitement) (10.00%)

Topic 93: evening cinema ado, broadcasting (Cinema and Movie Theaters) (10.00%)
"
PkLk0iUX_bw,The Reality Of Living in the Philippines as a Foreigner in 2023 (Street Interview),https://www.youtube.com/watch?v=PkLk0iUX_bw,"Topic 7: living philippines, live philippines, (Living in the Philippines) (30.00%)

Topic 12: happy birthday happy, happy (Happy Birthday) (10.00%)

Topic 59: feel foreigners philippines, philippines (Foreigners' Feelings About the Philippines) (20.00%)

Topic 66: filipinos, philippines philippines, philippines (The Philippines) (10.00%)

Topic 76: filipinos, filipino, philippines philippines, (Filipinos and the Philippines) (10.00%)

Topic 83: festivals philippines, festival philippines, (Philippines Festivals) (10.00%)

Topic 86: filipinos, filipino people, filipino (Filipino People and Culture) (10.00%)
"
PksNYJrcjQ8,Drinking coconut with Filipino Police🇵🇭,https://www.youtube.com/watch?v=PksNYJrcjQ8,"Topic 54: sugar coconut milk, sugar (Coconut Milk) (66.67%)

Topic 116: lot food lot, food (Lots of Food) (33.33%)
"
Pl5BzYCVwIA,Top 10 foreign celebrities who INSULTED Filipinos! HONEST REACTION,https://www.youtube.com/watch?v=Pl5BzYCVwIA,"Topic 0: sing song, song sing, (Singing and Songs) (10.00%)

Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (30.00%)

Topic 11: philippines, manila, shopping malls, (Philippines, Manila, and Shopping Malls) (10.00%)

Topic 13: filipinos love, culture filipinos, (Filipino Culture and Love for Filipinos) (20.00%)

Topic 23: philippines diverse, filipinos lot (Filipino People and Diversity) (10.00%)

Topic 32: solar philippines, philippines, foreign (Solar Power in the Philippines) (10.00%)

Topic 56: celebrities philippines, filipinos, filipino (Celebrities in the Philippines) (10.00%)
"
Pn2rq2Tn-PI,My SYRIAN FAMILY Finally Arrived in the PHILIPPINES🇵🇭 (Emotional) 😭,https://www.youtube.com/watch?v=Pn2rq2Tn-PI,"Topic 9: philippines, manila, travel, trip, (Travel to the Philippines and Manila) (12.50%)

Topic 12: happy birthday happy, happy (Happy Birthday) (37.50%)

Topic 64: filipino ice cream, filipino (Filipino Ice Cream) (12.50%)

Topic 81: airport, flight, arrived, traveling, (Airports and Flights) (12.50%)

Topic 100: selling, market, cheechai, quail, (Selling Quail in the Market) (12.50%)

Topic 113: enjoy, happy, sig sig, (Enjoyment and Excitement) (12.50%)
"
PneE3ko2SSo,FACE OFF: PHILIPPINES VS THAILAND | Who is MORE BEAUTIFUL? (FOREIGNERS JUDGE),https://www.youtube.com/watch?v=PneE3ko2SSo,"Topic 1: video philippines, philippines reaction (Philippines Reaction Videos) (12.50%)

Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (12.50%)

Topic 23: philippines diverse, filipinos lot (Filipino People and Diversity) (12.50%)

Topic 56: celebrities philippines, filipinos, filipino (Celebrities in the Philippines) (50.00%)

Topic 117: sexy sexy, filipino chinese, (Filipino Beauty and Attractiveness) (12.50%)
"
Ppj1EpdEyYs,What in Philippines Eminem ?? Flow G - Rapstar | Reaction!!!,https://www.youtube.com/watch?v=Ppj1EpdEyYs,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (14.29%)

Topic 12: happy birthday happy, happy (Happy Birthday) (14.29%)

Topic 22: wah wah wah, wah (Exclamations and Interjections) (42.86%)

Topic 36: banana queue banana, queue (Banana Queue) (14.29%)

Topic 58: drinkers, drinker, liquor, drinking, (Drinking and Drinkers) (14.29%)
"
PqPCB3X3vPo,A foreigner eating like a filipino in the Philippines,https://www.youtube.com/watch?v=PqPCB3X3vPo,"Topic 5: chicken, chicken chicken, chicken (Chicken and Fried Chicken) (16.67%)

Topic 8: food philippines, food filipino, (Filipino Food) (16.67%)

Topic 21: eat eat eat, hungry (Eating, Hunger, and Food) (16.67%)

Topic 60: hungry, breakfast, lunch, eat, (Hunger and Meals) (16.67%)

Topic 69: filipino pizza, pizza filipino, (Filipino Pizza) (16.67%)

Topic 79: uptown, uptown mall, street (Uptown Mall and Streets) (16.67%)
"
PsHEE0U-_mA,Philippines for Foreigners #tourist #philippines #shorts,https://www.youtube.com/watch?v=PsHEE0U-_mA,"Topic 8: food philippines, food filipino, (Filipino Food) (50.00%)

Topic 13: filipinos love, culture filipinos, (Filipino Culture and Love for Filipinos) (25.00%)

Topic 96: visit philippines, living philippines, (Visiting and Living in the Philippines) (25.00%)
"
PtRYZoMhY6A,"Koreans React to Filipino Male Celebrities: Who is Korea's ""Ideal Man?"" | EL's Planet",https://www.youtube.com/watch?v=PtRYZoMhY6A,"Topic 2: enjoyed video, video video (Enjoying and Watching Videos) (20.00%)

Topic 39: dating, relationship, relationships, intimacy, (Dating and Relationships) (20.00%)

Topic 56: celebrities philippines, filipinos, filipino (Celebrities in the Philippines) (20.00%)

Topic 72: manny, fighter, manny pacquiao, (Manny Pacquiao) (40.00%)
"
