ID,Level,Topics,Video Titles
Z116,2,entire food jose karaoke christmas sign lechon,"THIS fact of PHILIPPINES history SHOCKED us! Foreigners Reaction.
Foreigners Guess FILIPINA CELEBRITIES, FULL OR HALF FILIPINO? FUNNY REACTION
A FOREIGNER CELEBRATING EASTER IN A REMOTE JUNGLE IN THE PHILIPPINES
Good Voice = Free Lechon | Waleska & Efra react to Philippine Madrigal Singers Singing in Restaurant
🇵🇭Trying Filipino Street Food in Bohol , Philippines
DELICIOUS PORK MEAL FOR DINNER ?? FOREIGNER HUSBAND CANT BREATHE WHILE EATING???"
Z120,2,spicy chili garlic pepper avocado sky monkey,"Foreigners Flying to Manila Philippines 🇵🇭 (our FIRST time)
Good Voice = Free Lechon | Waleska & Efra react to Philippine Madrigal Singers Singing in Restaurant
Alone and retired in the Philippines at 87 years old
THIS SURPRISED US in ORMOC CITY, PHILIPPINES! | Foreigner Driving in the Philippines Experience!
Why Foreigners Treat Filipinos Like Zoo Animals! DISGUSTING! 🇵🇭
Foreigners Trying to Pronounce Filipino Words (Tagalog) | Manila - Vlog #85
🇵🇭Trying Filipino Street Food in Bohol , Philippines
Trying Filipino Restaurant by Korean Chef *BEEN 20 YEARS in Korea* 🇵🇭  [KrisTIKIM Ep.1]
RAPSTAR REACTION! FLOW G is the FILIPINO DRAKE!
FOREIGNERS' First Opinions About PHILIPPINES - I wasn't expecting THIS...
METALHEADS REACTION TO - PINOY RAP - 187 MOBSTAZ - WE DON’T DIE WE MULTIPLY
The Cost of Living in the Philippines | Foreigner and Filipina Monthly Budget and Expenses
Philippines Balut 🇵🇭 Foreigner tries Balut #filipino #philippines
The Philippines Arrived at AGT! Waleska & Efra react to Roland Abante America's Got Talent Audition
FRENCH vs. FILIPINOS - Foreigners react to BIG DIFFERENCES
FOREIGNER LIFE IN MANILA PHILIPPINES | RAW VLOG WALKING AROUND MALL OF ASIA PART 2
Just How!? Waleska & Efra react to Philippines' Longest Single Breath Sustained Notes While Singing
Delicious FILIPINO FOOD Cooked By FOREIGNER | Ilocos Norte Restaurant"
Z122,2,deep ice knee paddle whatnot taxi-driver bun,"Marine reacts to the Philippine Light Reaction Regiment (LRR)
FOREIGNER LIFE IN MANILA PHILIPPINES | RAW VLOG WALKING AROUND MALL OF ASIA PART 2
Alone and retired in the Philippines at 87 years old
Trying Filipino Restaurant by Korean Chef *BEEN 20 YEARS in Korea* 🇵🇭  [KrisTIKIM Ep.1]
RAPSTAR REACTION! FLOW G is the FILIPINO DRAKE!
Trying Pancit Canton In The Philippines For The First Time🇵🇭 #shorts
Korean girl want to live in Philippine after trying the Famous MANG INASAL! 🇵🇭🇰🇷❤️
🇵🇭Trying Filipino Street Food in Bohol , Philippines
AMERICANS REACT CHRISTMAS IN PHILIPPINES VS. USA 🇺🇸🎄🇵🇭 | EL's Planet
Good Voice = Free Lechon | Waleska & Efra react to Philippine Madrigal Singers Singing in Restaurant
V285 - Pt 17 FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES - Retiring in South East Asia vlog
LATINAS FIRST TIME REACTION TO PHILIPPINES NATIONAL ANTHEM IN SPANISH, ENGLISH & TAGALOG - Minyeo TV"
Z129,2,bubble-tea belly market-manila stall mcdonald ship weekend,"Foreigners Flying to Manila Philippines 🇵🇭 (our FIRST time)
Foreigners Guess FILIPINA CELEBRITIES, FULL OR HALF FILIPINO? FUNNY REACTION
JAPANESE KARATE GUY REACT / Crazy Move: US and Philippine Marines Do Crazy Knife and Sword Training
AMERICANS REACT CHRISTMAS IN PHILIPPINES VS. USA 🇺🇸🎄🇵🇭 | EL's Planet
Alone and retired in the Philippines at 87 years old"
Z128,2,typhoon shark load fall girl scooter gym,"V285 - Pt 17 FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES - Retiring in South East Asia vlog
Alone and retired in the Philippines at 87 years old
Why Foreigners Treat Filipinos Like Zoo Animals! DISGUSTING! 🇵🇭
Elha Nympha Slayed!!🥵 Waleska & Efra react to Philippines NEW GEN DIVAS - 90s Medley
FOREIGN KIDS are trying FILIPINO SNACKS for the FIRST TIME - Foreigners Reaction
FOREIGNERS FIRST ROAD TRIP in the PHILIPPINES to MINDORO ORIENTAL"
Z119,2,banana jelly sweet-sweet dessert bean break perfect,"🇵🇭Trying Filipino Street Food in Bohol , Philippines
Good Voice = Free Lechon | Waleska & Efra react to Philippine Madrigal Singers Singing in Restaurant
Trying Filipino Restaurant by Korean Chef *BEEN 20 YEARS in Korea* 🇵🇭  [KrisTIKIM Ep.1]
Foreigners Flying to Manila Philippines 🇵🇭 (our FIRST time)
Americans React to How The US Stole The Philippines!
Foreigners Trying to Pronounce Filipino Words (Tagalog) | Manila - Vlog #85
Americans React to Philippines Eagle vs. Bald Eagle"
Z123,2,soup ingredient broth salty wrap cheese sesame,"SINULOG 2019 Philippines, Foreigners First Time!
Foreigners Flying to Manila Philippines 🇵🇭 (our FIRST time)
🇵🇭Trying Filipino Street Food in Bohol , Philippines
RAPSTAR REACTION! FLOW G is the FILIPINO DRAKE!
Alone and retired in the Philippines at 87 years old
LATINAS FIRST TIME REACTION TO PHILIPPINES NATIONAL ANTHEM IN SPANISH, ENGLISH & TAGALOG - Minyeo TV
Americans React to How The US Stole The Philippines!
FOREIGNER LIFE IN MANILA PHILIPPINES | RAW VLOG WALKING AROUND MALL OF ASIA PART 2
The Philippines Arrived at AGT! Waleska & Efra react to Roland Abante America's Got Talent Audition
Foreigner and Filipina House Build Philippines 11Nov22. @LeRocphilippines5539
Koreans React to OPM #4 (Karencitta, IV of Spades, Gloc-9) | EL's Planet
Trying Filipino Restaurant by Korean Chef *BEEN 20 YEARS in Korea* 🇵🇭  [KrisTIKIM Ep.1]
Kind Filipina help me to find Champorado🇵🇭
Foreigners Guess FILIPINA CELEBRITIES, FULL OR HALF FILIPINO? FUNNY REACTION
FOREIGNERS react to PHILIPPINES Proudly WELCOMES You!
The Cost of Living in the Philippines | Foreigner and Filipina Monthly Budget and Expenses
FOREIGN KIDS are trying FILIPINO SNACKS for the FIRST TIME - Foreigners Reaction"
Z130,2,plate vinegar piece kilo duck vegetable spoon,"Foreigners Flying to Manila Philippines 🇵🇭 (our FIRST time)
RAPSTAR REACTION! FLOW G is the FILIPINO DRAKE!
METALHEADS REACTION TO - PINOY RAP - 187 MOBSTAZ - WE DON’T DIE WE MULTIPLY
THIS SURPRISED US in ORMOC CITY, PHILIPPINES! | Foreigner Driving in the Philippines Experience!
FOREIGNER LIFE IN MANILA PHILIPPINES | RAW VLOG WALKING AROUND MALL OF ASIA PART 2
Trying Filipino Restaurant by Korean Chef *BEEN 20 YEARS in Korea* 🇵🇭  [KrisTIKIM Ep.1]
SINULOG 2019 Philippines, Foreigners First Time!
Americans React to Philippines Love For Basketball | This is the Most Basketball Obsessed Country !
A FOREIGNER CELEBRATING EASTER IN A REMOTE JUNGLE IN THE PHILIPPINES
Foreigners Trying to Pronounce Filipino Words (Tagalog) | Manila - Vlog #85
The Philippines Arrived at AGT! Waleska & Efra react to Roland Abante America's Got Talent Audition
Americans React to Philippines Eagle vs. Bald Eagle
Foreigner and Filipina House Build Philippines 11Nov22. @LeRocphilippines5539
Americans React to Philippines, India, Singapore, English Vocabulary Differences!
Delicious FILIPINO FOOD Cooked By FOREIGNER | Ilocos Norte Restaurant
Trying Pancit Canton In The Philippines For The First Time🇵🇭 #shorts"
Z127,2,coffee close coffee-coffee europe kitchen table hundred,"Marine reacts to the Philippine Light Reaction Regiment (LRR)
Foreigners Flying to Manila Philippines 🇵🇭 (our FIRST time)
Korean girl want to live in Philippine after trying the Famous MANG INASAL! 🇵🇭🇰🇷❤️
10 Reasons/Do not Retire TO the Philippines/Moving to the Philippines/Philippine/Dumaguete
Living in the PHILIPPINES as a FOREIGNER / My best and worst experiences.
What's It Like Living In The Philippines? 🇵🇭 | Foreigner's Perspective
A FOREIGNER CELEBRATING EASTER IN A REMOTE JUNGLE IN THE PHILIPPINES
Trying Filipino Restaurant by Korean Chef *BEEN 20 YEARS in Korea* 🇵🇭  [KrisTIKIM Ep.1]
SINULOG 2019 Philippines, Foreigners First Time!
Trying Filipino Liquor (TANDUAY & MORE) & Oslob WHALE SHARK Swimming - Philippines Travel Vlog
A Foreigner's Guide to Thriving in the Philippines 🇵🇭 #shorts #philippines
Americans React to Philippines, India, Singapore, English Vocabulary Differences!
JAPANESE KARATE GUY REACT / Crazy Move: US and Philippine Marines Do Crazy Knife and Sword Training
AMERICANS REACT CHRISTMAS IN PHILIPPINES VS. USA 🇺🇸🎄🇵🇭 | EL's Planet
Koreans React to OPM #4 (Karencitta, IV of Spades, Gloc-9) | EL's Planet
Foreigner and Filipina House Build Philippines 11Nov22. @LeRocphilippines5539
JAPANESE REACTION/The Kwaks Production - Anime medley part1
Why Foreigners Treat Filipinos Like Zoo Animals! DISGUSTING! 🇵🇭
Real Life Fathers of 18 Top Filipino Actors ll You didn't know in 2023
FOREIGN KIDS are trying FILIPINO SNACKS for the FIRST TIME - Foreigners Reaction
Delicious FILIPINO FOOD Cooked By FOREIGNER | Ilocos Norte Restaurant"
Z121,2,purple ube yam ube-ube sweeter comfort sticky-rice,"Foreigners Flying to Manila Philippines 🇵🇭 (our FIRST time)
🇵🇭Trying Filipino Street Food in Bohol , Philippines
The Cost of Living in the Philippines | Foreigner and Filipina Monthly Budget and Expenses
Trying Filipino Restaurant by Korean Chef *BEEN 20 YEARS in Korea* 🇵🇭  [KrisTIKIM Ep.1]
Philippines Balut 🇵🇭 Foreigner tries Balut #filipino #philippines
THIS fact of PHILIPPINES history SHOCKED us! Foreigners Reaction."
Z124,2,pineapple juice nervous classic bacon coke today,"FOREIGNER LIFE IN MANILA PHILIPPINES | RAW VLOG WALKING AROUND MALL OF ASIA PART 2
Marine reacts to the Philippine Light Reaction Regiment (LRR)
Kind Filipina help me to find Champorado🇵🇭
First FILIPINO BREAKFAST | Shopping Philippines 👨‍👩‍👧‍👦 RodVivKids Family Vlog
Living in the PHILIPPINES as a FOREIGNER / My best and worst experiences.
Foreigners Flying to Manila Philippines 🇵🇭 (our FIRST time)
Foreigners Guess FILIPINA CELEBRITIES, FULL OR HALF FILIPINO? FUNNY REACTION
Alone and retired in the Philippines at 87 years old
SINULOG 2019 Philippines, Foreigners First Time!
GRADUATIONS are MORE FUN in the PHILIPPINES! NDDU Senior High | HONEST REACTION"
Z125,2,rain wet cold light middle ocean car,"Marine reacts to the Philippine Light Reaction Regiment (LRR)
Foreigners Flying to Manila Philippines 🇵🇭 (our FIRST time)
AMERICANS REACT CHRISTMAS IN PHILIPPINES VS. USA 🇺🇸🎄🇵🇭 | EL's Planet
Trying SPICY LECHON in Cebu City Philippines
Foreigners Guess FILIPINA CELEBRITIES, FULL OR HALF FILIPINO? FUNNY REACTION
Korean girl want to live in Philippine after trying the Famous MANG INASAL! 🇵🇭🇰🇷❤️
Alone and retired in the Philippines at 87 years old
Living in the PHILIPPINES as a FOREIGNER / My best and worst experiences.
Why Foreigners Treat Filipinos Like Zoo Animals! DISGUSTING! 🇵🇭
Trying Filipino Restaurant by Korean Chef *BEEN 20 YEARS in Korea* 🇵🇭  [KrisTIKIM Ep.1]
Elha Nympha Slayed!!🥵 Waleska & Efra react to Philippines NEW GEN DIVAS - 90s Medley
FOREIGNERS react to FILIPINO Humor - Tongue Prank by Alex Gonzaga
10 Reasons/Do not Retire TO the Philippines/Moving to the Philippines/Philippine/Dumaguete
Real Life Fathers of 18 Top Filipino Actors ll You didn't know in 2023
SINULOG 2019 Philippines, Foreigners First Time!
Americans React to Philippines, India, Singapore, English Vocabulary Differences!
Foreigner and Filipina House Build Philippines 11Nov22. @LeRocphilippines5539
FOREIGNER reacts to WHAT brought you to the PHILIPPINES?
LATINAS FIRST TIME REACTION TO PHILIPPINES NATIONAL ANTHEM IN SPANISH, ENGLISH & TAGALOG - Minyeo TV"
Z118,2,chicken-chicken gravy tasty soggy squid accent choice,"Americans React to Philippines, India, Singapore, English Vocabulary Differences!
Foreigners Flying to Manila Philippines 🇵🇭 (our FIRST time)
Kind Filipina help me to find Champorado🇵🇭
🇵🇭Trying Filipino Street Food in Bohol , Philippines
SINULOG 2019 Philippines, Foreigners First Time!
Trying Filipino Restaurant by Korean Chef *BEEN 20 YEARS in Korea* 🇵🇭  [KrisTIKIM Ep.1]
Philippines WON the WORLD TRAVEL AWARDS! Congratulations and MABUHAY! (Proud Reaction)
Foreigners Trying to Pronounce Filipino Words (Tagalog) | Manila - Vlog #85
Americans React to How The US Stole The Philippines!
FOREIGNER LIFE IN MANILA PHILIPPINES | RAW VLOG WALKING AROUND MALL OF ASIA PART 2
Just How!? Waleska & Efra react to Philippines' Longest Single Breath Sustained Notes While Singing
The Cost of Living in the Philippines | Foreigner and Filipina Monthly Budget and Expenses
First FILIPINO BREAKFAST | Shopping Philippines 👨‍👩‍👧‍👦 RodVivKids Family Vlog
THIS SURPRISED US in ORMOC CITY, PHILIPPINES! | Foreigner Driving in the Philippines Experience!"
Z117,2,jollibee chain jollibee-jollibee noodle strange bite straight,"FOREIGNER LIFE IN MANILA PHILIPPINES | RAW VLOG WALKING AROUND MALL OF ASIA PART 2
Foreigners Flying to Manila Philippines 🇵🇭 (our FIRST time)
Trying Filipino Restaurant by Korean Chef *BEEN 20 YEARS in Korea* 🇵🇭  [KrisTIKIM Ep.1]
DELICIOUS PORK MEAL FOR DINNER ?? FOREIGNER HUSBAND CANT BREATHE WHILE EATING???
First FILIPINO BREAKFAST | Shopping Philippines 👨‍👩‍👧‍👦 RodVivKids Family Vlog
A FOREIGNER CELEBRATING EASTER IN A REMOTE JUNGLE IN THE PHILIPPINES
🇵🇭Trying Filipino Street Food in Bohol , Philippines
Kind Filipina help me to find Champorado🇵🇭
Foreigners Guess FILIPINA CELEBRITIES, FULL OR HALF FILIPINO? FUNNY REACTION
Americans React to Philippines, India, Singapore, English Vocabulary Differences!
Good Voice = Free Lechon | Waleska & Efra react to Philippine Madrigal Singers Singing in Restaurant"
Z169,2,pandesal panda parent pinoy workout tourism peanut,"Americans React to Philippines Love For Basketball | This is the Most Basketball Obsessed Country !
A Foreigner's Guide: Thriving in the Philippines 🇵🇭 #shorts #philippines
Foreigners Trying to Pronounce Filipino Words (Tagalog) | Manila - Vlog #85"
Z165,2,peach spaghetti mango chicken-joy main mess sir,"First FILIPINO BREAKFAST | Shopping Philippines 👨‍👩‍👧‍👦 RodVivKids Family Vlog
Americans React to Philippines, India, Singapore, English Vocabulary Differences!
Why Americans Love Filipino Culture
Trying Filipino Restaurant by Korean Chef *BEEN 20 YEARS in Korea* 🇵🇭  [KrisTIKIM Ep.1]
FOREIGN KIDS are trying FILIPINO SNACKS for the FIRST TIME - Foreigners Reaction
Foreigners Flying to Manila Philippines 🇵🇭 (our FIRST time)
SINULOG 2019 Philippines, Foreigners First Time!
Marine reacts to the Philippine Light Reaction Regiment (LRR)"
Z161,2,coconut fresh explore ground tomorrow tonight mind,"AMERICANS REACT CHRISTMAS IN PHILIPPINES VS. USA 🇺🇸🎄🇵🇭 | EL's Planet
Marine reacts to the Philippine Light Reaction Regiment (LRR)
Americans React to Philippines, India, Singapore, English Vocabulary Differences!
FOREIGNERS react to PHILIPPINES Proudly WELCOMES You!
Why Foreigners Treat Filipinos Like Zoo Animals! DISGUSTING! 🇵🇭
REVOLVING RESTAURANT in The SKY! Eastwood City Philippines Vlog 🇵🇭
🇵🇭Trying Filipino Street Food in Bohol , Philippines
Trying Filipino Restaurant by Korean Chef *BEEN 20 YEARS in Korea* 🇵🇭  [KrisTIKIM Ep.1]
Foreigners Flying to Manila Philippines 🇵🇭 (our FIRST time)
Americans React to Philippines Eagle vs. Bald Eagle
Foreigners Trying to Pronounce Filipino Words (Tagalog) | Manila - Vlog #85
BAGYO KA LANG PINOY KAMI, PINOYS aren't scared of ANYTHING especially not TYPHOONS | HONEST REACTION
RAPSTAR REACTION! FLOW G is the FILIPINO DRAKE!
The Cost of Living in the Philippines | Foreigner and Filipina Monthly Budget and Expenses
SINULOG 2019 Philippines, Foreigners First Time!"
Z172,2,pancit veggie canton bone foodie feast chef,"🇵🇭Trying Filipino Street Food in Bohol , Philippines
What FILIPINO'S Think Of Tourists? We CANNOT BELIEVE THIS! | Foreigners REACTION!
FOREIGNER TRYING FILIPINO STREET FOODS PART 2 | FILIPINO STREET FOODS | FOREIGNER IN THE PHILIPPINES
Delicious FILIPINO FOOD Cooked By FOREIGNER | Ilocos Norte Restaurant
Why Americans Love Filipino Culture
SINULOG 2019 Philippines, Foreigners First Time!
THIS SURPRISED US in ORMOC CITY, PHILIPPINES! | Foreigner Driving in the Philippines Experience!
FOREIGN KIDS are trying FILIPINO SNACKS for the FIRST TIME - Foreigners Reaction
FOREIGNER LIFE IN MANILA PHILIPPINES | RAW VLOG WALKING AROUND MALL OF ASIA PART 2
Why Foreigners Treat Filipinos Like Zoo Animals! DISGUSTING! 🇵🇭
Philippines Balut 🇵🇭 Foreigner tries Balut #filipino #philippines"
Z173,2,lee aware sweet-sour apartment school puppy inch,"The Philippines Arrived at AGT! Waleska & Efra react to Roland Abante America's Got Talent Audition
Foreigners React to Jollibee Commercial Valentine Series 2019: Choice (REACTION)
FOREIGN KIDS are trying FILIPINO SNACKS for the FIRST TIME - Foreigners Reaction
FILIPINA SPEAKS WHY CHOOSE FOREIGNER THAN FILIPINO ?? EXPAT LIVING IN PHILIPPINES"
Z171,2,ball curious carrot grocery simple ketchup sister,"Delicious FILIPINO FOOD Cooked By FOREIGNER | Ilocos Norte Restaurant
🇵🇭Trying Filipino Street Food in Bohol , Philippines
FOREIGN KIDS are trying FILIPINO SNACKS for the FIRST TIME - Foreigners Reaction
Americans React to Philippines Love For Basketball | This is the Most Basketball Obsessed Country !
The Philippines Arrived at AGT! Waleska & Efra react to Roland Abante America's Got Talent Audition
Americans React to Philippines, India, Singapore, English Vocabulary Differences!
THIS SURPRISED US in ORMOC CITY, PHILIPPINES! | Foreigner Driving in the Philippines Experience!
A Foreigner's Guide to Thriving in the Philippines 🇵🇭 #shorts #philippines"
Z170,2,pinoy-planet potato-potato fry garlic-rice tagalog,"Why Americans Love Filipino Culture
Americans React to Philippines Love For Basketball | This is the Most Basketball Obsessed Country !
Just How!? Waleska & Efra react to Philippines' Longest Single Breath Sustained Notes While Singing
Delicious FILIPINO FOOD Cooked By FOREIGNER | Ilocos Norte Restaurant
A Foreigner's Guide: Thriving in the Philippines 🇵🇭 #shorts #philippines
Trying Filipino Restaurant by Korean Chef *BEEN 20 YEARS in Korea* 🇵🇭  [KrisTIKIM Ep.1]
METALHEADS REACTION TO - PINOY RAP - 187 MOBSTAZ - WE DON’T DIE WE MULTIPLY
Americans React to Philippines, India, Singapore, English Vocabulary Differences!
A FOREIGNER CELEBRATING EASTER IN A REMOTE JUNGLE IN THE PHILIPPINES
DELICIOUS PORK MEAL FOR DINNER ?? FOREIGNER HUSBAND CANT BREATHE WHILE EATING???"
