Video Title,Link,HLTA Topics,Video ID,Channel Title,Channel Link
American Trying Delicious Filipino Banana Cue・・・ｵ・・・ｭ,https://www.youtube.com/watch?v=gTQjM29EbrM,"Level 3
banana, banana-banana: (Z172) (1.00)
crispy, tasty, sugar, piece, soft, spice, sweet-sweet: (Z1126) (0.53)",gTQjM29EbrM,Desi Chris,https://www.youtube.com/channel/UCoqGJPtvsPpALlhtqB1lcHA
Top Amateur Filipino Singers of Early 2020 (Japanese Reaction),https://www.youtube.com/watch?v=gTeTykurNzg,"Level 3
brother, jay, pipe: (Z1166) (0.69)
skill, talent: (Z1173) (1.00)
marry, marriage, husband: (Z1159) (0.62)
walk, car, busy: (Z123) (0.57)
shopping, mall: (Z199) (1.00)
karaoke, machine: (Z15) (1.00)
original, correct, commercial, festival, standard, tone, judge: (Z1187) (0.77)
singer, singing, voice, song-song: (Z197) (1.00)
song, sing: (Z196) (1.00)
haircut, barber, shave, hang: (Z1115) (0.81)
conversation, comfortable, english-english, accent, phrase: (Z1193) (0.59)
power, attack, arm, solar: (Z1175) (0.71)
mind, deal, negative: (Z120) (0.75)

Level 2
song, singer, singing, sing, voice, song-song: (Z222) (1.00)

Level 1
singer, song, singing, sing, voice, song-song, fish: (Z37) (1.00)",gTeTykurNzg,Yoshi the Japanese Guy,https://www.youtube.com/channel/UCeT1qAcQxLP6cEfbMe85QCQ
LANGUAGE BARRIER was a BIG CHALLENGE I faced as a FOREIGNER living in the Philippines・・・ｵ・・・ｭCultureShocks,https://www.youtube.com/watch?v=gVMU4O0QKCo,"Level 3
language, speak, tagalog, language-language: (Z1156) (1.00)
mother, father: (Z1168) (1.00)
camera, film: (Z1108) (1.00)
brother, jay, pipe: (Z1166) (0.69)
spring, regular, tooth, exotic, today, tofu, energy: (Z142) (0.79)
plan, planning: (Z1200) (1.00)
book, brain, read, singapore, access, comfort: (Z1180) (0.72)
build, house-house, property, project: (Z190) (0.94)
walk, car, busy: (Z123) (0.57)
shopping, mall: (Z199) (1.00)
school, college, teacher: (Z1152) (1.00)
hot-hot, club, farm, guest, red-horse, treat, sardine: (Z1117) (0.66)
healthy, positive, curious, episode, easier, stay: (Z1185) (0.79)
card, cash, internet, cost, fee, gas: (Z164) (0.99)
game, play: (Z1163) (1.00)
personal, difficult, medium, account, term, write, bank: (Z1188) (0.86)
bus, direction, map, jeepney, station, resort: (Z116) (0.76)
learn, english: (Z1155) (1.00)
actual, key, holy: (Z1179) (0.99)
pay, rent, budget, load, close: (Z1104) (0.85)
filipina, relationship: (Z1158) (1.00)
song, sing: (Z196) (1.00)
huge, entire, ton, touch, international: (Z122) (0.68)
foot, mark, baby, deep, daniel: (Z176) (0.55)
wild, sick, van, track, careful, vehicle, paper: (Z175) (0.75)
building, global, museum, grand: (Z1125) (0.55)
study, student: (Z1153) (1.00)
main, unique: (Z111) (1.00)
juice, drink: (Z184) (1.00)
shoot, shot, ball: (Z1165) (0.80)

Level 2
brother, mother, father, eye, sister, uncle, blood: (Z244) (0.93)
drink, beer, drinking, alcohol, bottle, juice, drunk: (Z218) (0.87)
school, student, study, university, college, teacher, art: (Z239) (1.00)
wall, retire, build, house-house, property, province, concrete: (Z220) (0.77)
english, language, speak, tagalog, language-language, learn: (Z240) (1.00)

Level 1
school, language, english, student, speak, study, language-language: (Z314) (1.00)
impression, bgc, manila-manila, friendly, hand, building, camera: (Z39) (0.67)",gVMU4O0QKCo,Happiness Boms,https://www.youtube.com/channel/UCbbw0svE3owMHUQcsL0nnUA
FOREIGNER HOSTING A FILIPINO WEDDING! (Kumakanta pa!),https://www.youtube.com/watch?v=gYgT67a5DXg,"Level 3
woman, single, difference, opinion: (Z1190) (0.94)
language, speak, tagalog, language-language: (Z1156) (0.58)
mother, father: (Z1168) (1.00)
plant, garden, flower: (Z1183) (0.61)
camera, film: (Z1108) (1.00)
pinoy, pinay, mom: (Z1120) (0.99)
marry, marriage, husband: (Z1159) (1.00)
dance, dancing: (Z1162) (1.00)
school, college, teacher: (Z1152) (0.83)
game, play: (Z1163) (1.00)
personal, difficult, medium, account, term, write, bank: (Z1188) (0.61)
competition, kick, winner: (Z1161) (0.66)
learn, english: (Z1155) (1.00)
warm, cold: (Z139) (1.00)
university, art, senior, campus: (Z1154) (0.64)
star, jesus, model, flag, lord, gym: (Z1171) (0.55)
battle, history: (Z1203) (1.00)
filipina, relationship: (Z1158) (1.00)
song, sing: (Z196) (1.00)
earth, lake, human, volcano: (Z1177) (0.66)
trip, road: (Z124) (1.00)
party, celebration, spirit, tradition, king, rule, happy-birthday: (Z188) (0.88)
picture, photo, funny: (Z1109) (0.57)
construction, tall, wood, chair, pas, tower, fake: (Z119) (0.91)
listen, mate, sing-song, range, bloody, ridiculous, gentleman: (Z14) (0.69)

Level 2
beauty, incredible, star, movie, actual, power, jesus: (Z245) (0.53)
relationship, filipina, girlfriend, marry, boyfriend, marriage, husband: (Z241) (1.00)
brother, mother, father, eye, sister, uncle, blood: (Z244) (0.67)
asian, woman, south, true, story, western, business: (Z247) (0.55)
dance, competition, kick, winner, training, dancing, knee: (Z242) (0.77)
christmas, holiday, christmas-christmas, birthday, gift, party, celebration: (Z219) (0.68)
song, singer, singing, sing, voice, song-song: (Z222) (0.82)
english, language, speak, tagalog, language-language, learn: (Z240) (0.93)

Level 1
singer, song, singing, sing, voice, song-song, fish: (Z37) (0.81)
school, language, english, student, speak, study, language-language: (Z314) (0.92)
game, play, basketball, dance, competition, player, kick: (Z315) (0.89)",gYgT67a5DXg,Dwaine Woolley,https://www.youtube.com/channel/UC3ZnKcjVu7GszgdBe4uRZ3A
FOREIGNER reacts to WHY Life is BETTER in the PHILIPPINES,https://www.youtube.com/watch?v=gYmK61cLH1E,"Level 3
language, speak, tagalog, language-language: (Z1156) (0.99)
vacation, expat, cultural, simple, strong, basic, money-money: (Z1199) (0.77)
shoe, clothes, pair, monkey, crocodile: (Z1106) (0.94)
plant, garden, flower: (Z1183) (0.72)
east, south: (Z1195) (1.00)
camera, film: (Z1108) (1.00)
passport, office, document, shopping-mall: (Z1140) (0.67)
book, brain, read, singapore, access, comfort: (Z1180) (0.58)
meter, square, giant: (Z1182) (1.00)
walk, car, busy: (Z123) (0.92)
visa, company, online, immigration, phone, tax: (Z1139) (0.64)
shopping, mall: (Z199) (1.00)
school, college, teacher: (Z1152) (0.83)
taxi, flight, ride: (Z1137) (0.99)
healthy, positive, curious, episode, easier, stay: (Z1185) (0.98)
impression, friendly: (Z1110) (1.00)
dollar, price, buck, buddy: (Z1101) (0.96)
eye, pop, poor, fair, decent, nose, perspective: (Z1170) (0.91)
duck, balut: (Z1134) (1.00)
color, green, brown, white: (Z147) (0.91)
learn, english: (Z1155) (1.00)
extra, light, clean, drop, dog, charge, screen: (Z113) (0.66)
spain, spanish: (Z1202) (1.00)
actual, key, holy: (Z1179) (0.73)
public, transportation: (Z118) (1.00)
province, update, culture-shock: (Z192) (0.81)
bgc, makatus, modern, mall-mall, venice: (Z1123) (0.87)
pizza, curry, bubble: (Z151) (0.79)
huge, entire, ton, touch, international: (Z122) (0.90)
conversation, comfortable, english-english, accent, phrase: (Z1193) (0.90)
true, story, sense, heart, instagram: (Z1191) (0.78)
wild, sick, van, track, careful, vehicle, paper: (Z175) (0.73)
trip, road: (Z124) (1.00)
beach, beach-beach: (Z1142) (1.00)
western, west, common, average: (Z1192) (1.00)
mountain, nature, destination, waterfall: (Z128) (0.90)
scooter, lunch, village, catch, ticket, drone, distance: (Z127) (0.83)
asian, southeast, european: (Z1194) (1.00)
service, security, apartment, bag, figure, condo, fit: (Z114) (0.91)
quick, journey, honest, leave, meet, space, level: (Z121) (0.80)
city, major, capital, religion, muslim: (Z1206) (0.99)
peso-peso, peso: (Z1102) (1.00)
cheap, expensive, cheaper, kilometer: (Z1103) (1.00)
shoot, shot, ball: (Z1165) (0.80)

Level 2
taxi, airport, flight, ride, plane: (Z232) (0.83)
bgc, manila-manila, building, metro-manila, makati, makatus, modern: (Z227) (0.67)
local, main, tricycle, bus, driver, service, bigger: (Z23) (0.66)
shop, coffee, store, mall, market, fresh, shopping: (Z223) (0.81)
mountain, bike, river, motorbike, scooter, blue, sky: (Z26) (0.85)
road, walk, car, trip, busy, massive, proper: (Z25) (0.97)
asian, woman, south, true, story, western, business: (Z247) (1.00)
egg, noodle, breakfast, duck, pancit, balut: (Z231) (0.63)
huge, quick, journey, honest, leave, meet, space: (Z24) (0.78)
peso, dollar, cheap, expensive, price, peso-peso, pay: (Z224) (1.00)
hand, camera, picture, dangerous, shoe, safe, clothes: (Z225) (0.97)
english, language, speak, tagalog, language-language, learn: (Z240) (1.00)

Level 1
peso, shop, coffee, dollar, store, cheap, expensive: (Z38) (1.00)
school, language, english, student, speak, study, language-language: (Z314) (1.00)
road, walk, local, car, trip, main, busy: (Z32) (0.94)
history, spanish, asian, woman, south, true, war: (Z317) (0.97)
taxi, airport, flight, ride, plane, passport, visa: (Z311) (0.87)
impression, bgc, manila-manila, friendly, hand, building, camera: (Z39) (0.90)",gYmK61cLH1E,What's up Philippines,https://www.youtube.com/channel/UCryJ4vhASeu7uhXRPOL3WhA
Foreigner Finds FILIPINO FIANCE | Dating Filipinas OVERSEAS,https://www.youtube.com/watch?v=g_u5v6tPnD0,"Level 3
province, update, culture-shock: (Z192) (0.81)
beauty, natural, universe: (Z1176) (0.91)",g_u5v6tPnD0,"CebuWomen,com",https://www.youtube.com/channel/UCAxCIp9ngVqLFSDtX5o4LXw
V258 - Pt 1 - FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES - Retiring in South East Asia vlog,https://www.youtube.com/watch?v=gcVlJzYshHY,"Level 3
vacation, expat, cultural, simple, strong, basic, money-money: (Z1199) (0.68)
hole, rock, pack, belly: (Z174) (0.76)
job, opportunity, position, professional, jersey, pacquiao, manny: (Z1198) (0.76)
shoe, clothes, pair, monkey, crocodile: (Z1106) (0.71)
spoon, fork, plate: (Z141) (0.98)
east, south: (Z1195) (1.00)
palm, tree, sand, bamboo: (Z129) (0.99)
plan, planning: (Z1200) (1.00)
passport, office, document, shopping-mall: (Z1140) (0.63)
build, house-house, property, project: (Z190) (0.94)
meter, square, giant: (Z1182) (0.86)
walk, car, busy: (Z123) (0.57)
shopping, mall: (Z199) (1.00)
wall, concrete, block, hollow: (Z189) (0.85)
eye, pop, poor, fair, decent, nose, perspective: (Z1170) (0.52)
pineapple, orange, apple, cut: (Z170) (0.87)
egg, breakfast: (Z1135) (1.00)
tank, daddy, mommy, water-water, truck, timber: (Z1119) (1.00)
coffee, coffee-coffee: (Z1100) (1.00)
seafood, shrimp: (Z194) (1.00)
retire, jane: (Z191) (1.00)
foot, mark, baby, deep, daniel: (Z176) (0.61)
trip, road: (Z124) (1.00)
heavy, weight, typical, pound: (Z1184) (0.71)
asian, southeast, european: (Z1194) (0.56)
hospital, medical, patient: (Z1151) (0.91)
construction, tall, wood, chair, pas, tower, fake: (Z119) (0.64)
mind, deal, negative: (Z120) (0.75)
peso-peso, peso: (Z1102) (1.00)
milk, coconut: (Z168) (1.00)

Level 2
fruit, milk, vegetable, coconut, bread, bean, dip: (Z213) (0.99)
shop, coffee, store, mall, market, fresh, shopping: (Z223) (0.93)
road, walk, car, trip, busy, massive, proper: (Z25) (0.77)
peso, dollar, cheap, expensive, price, peso-peso, pay: (Z224) (0.82)
wall, retire, build, house-house, property, province, concrete: (Z220) (1.00)

Level 1
peso, shop, coffee, dollar, store, cheap, expensive: (Z38) (0.97)
road, walk, local, car, trip, main, busy: (Z32) (0.63)
mango, fruit, milk, banana, vegetable, coconut, bread: (Z35) (0.99)",gcVlJzYshHY,The Garcia Family,https://www.youtube.com/channel/UCWjSwkIn2gGgETcZZYaO-6g
Two ROCK Fans REACT to Land of the Best Singers in the World   The Philippines | Female Category,https://www.youtube.com/watch?v=ghVDPDJQOo4,"Level 3
performance, band, concert, stage, studio: (Z11) (1.00)
woman, single, difference, opinion: (Z1190) (0.94)
hole, rock, pack, belly: (Z174) (0.76)
incredible, unbelievable: (Z1178) (1.00)
camera, film: (Z1108) (1.00)
brother, jay, pipe: (Z1166) (0.69)
skill, talent: (Z1173) (1.00)
vanilla, chain, tag, alive, queen, avocado, flip: (Z1111) (0.69)
artist, industry: (Z12) (1.00)
original, correct, commercial, festival, standard, tone, judge: (Z1187) (0.77)
province, update, culture-shock: (Z192) (0.58)
singer, singing, voice, song-song: (Z197) (1.00)
song, sing: (Z196) (1.00)
conversation, comfortable, english-english, accent, phrase: (Z1193) (0.60)
trip, road: (Z124) (1.00)
picture, photo, funny: (Z1109) (0.79)
technique, control, note: (Z17) (0.67)
sound, clip, imagine, breath, environment: (Z16) (0.63)

Level 2
beauty, incredible, star, movie, actual, power, jesus: (Z245) (0.77)
song, singer, singing, sing, voice, song-song: (Z222) (1.00)
hand, camera, picture, dangerous, shoe, safe, clothes: (Z225) (0.55)

Level 1
singer, song, singing, sing, voice, song-song, fish: (Z37) (1.00)",ghVDPDJQOo4,D&J REACT,https://www.youtube.com/channel/UCZfYUKBwN396zj6I3DA2k0A
LOVE OF MY LIFE - COVER (FREDDIE MERCURY LIVES IN THIS FILIPINO),https://www.youtube.com/watch?v=ghsdnqHHVUI,"Level 3
job, opportunity, position, professional, jersey, pacquiao, manny: (Z1198) (0.66)
skill, talent: (Z1173) (1.00)
vanilla, chain, tag, alive, queen, avocado, flip: (Z1111) (0.69)
artist, industry: (Z12) (1.00)
karaoke, machine: (Z15) (1.00)
singer, singing, voice, song-song: (Z197) (1.00)
song, sing: (Z196) (1.00)
slow, glass, horse, bay: (Z1118) (0.74)
power, attack, arm, solar: (Z1175) (0.71)

Level 2
song, singer, singing, sing, voice, song-song: (Z222) (1.00)

Level 1
singer, song, singing, sing, voice, song-song, fish: (Z37) (1.00)",ghsdnqHHVUI,Glasses Kingdom,https://www.youtube.com/channel/UCwvenK2H-fNo4uUE7SRJL9g
Japanese boyfriend chooses TOP 5 FILIPINO FOODS!!,https://www.youtube.com/watch?v=giuIZyBvR78,"Level 3
vacation, expat, cultural, simple, strong, basic, money-money: (Z1199) (0.62)
duck, balut: (Z1134) (1.00)
color, green, brown, white: (Z147) (0.91)
egg, breakfast: (Z1135) (1.00)
quiet, stair, rodrigo, davao, reserve, corporation: (Z1122) (0.77)
sauce, vinegar, bite: (Z1128) (0.71)
lemon, adobo, lime, sisig, grill, authentic, intestine: (Z1132) (0.91)

Level 2
ice, spoon, cold, red, butter, mukbang, sausage: (Z28) (0.69)
egg, noodle, breakfast, duck, pancit, balut: (Z231) (0.99)

Level 1
sauce, delicious, spicy, dish, pork, meat, crispy: (Z310) (0.98)
garlic, onion, pepper, chili, ingredient, cook, salty: (Z313) (0.78)",giuIZyBvR78,Yudai & Jade Story,https://www.youtube.com/channel/UCf3X_a7dNwSerXn74Kh88LA
FILIPINO Parties Be Like | Smile Squad Comedy,https://www.youtube.com/watch?v=gkliaVV_wHk,"Level 3
hole, rock, pack, belly: (Z174) (0.67)
shoe, clothes, pair, monkey, crocodile: (Z1106) (0.71)
cheese, cheese-cheese: (Z133) (1.00)
pinoy, pinay, mom: (Z1120) (0.70)
dance, dancing: (Z1162) (1.00)
spaghetti, hot-dog: (Z155) (1.00)
game, play: (Z1163) (1.00)
color, green, brown, white: (Z147) (0.70)
banana, banana-banana: (Z172) (1.00)
sister, uncle, blood, cousin, speed, afraid, scared: (Z1167) (0.61)
sauce, vinegar, bite: (Z1128) (0.71)

Level 2
beauty, incredible, star, movie, actual, power, jesus: (Z245) (0.57)
game, play, basketball, player, sport, shoot, shot: (Z243) (0.79)

Level 1
sauce, delicious, spicy, dish, pork, meat, crispy: (Z310) (0.79)
game, play, basketball, dance, competition, player, kick: (Z315) (0.96)",gkliaVV_wHk,Smile Squad Comedy,https://www.youtube.com/channel/UCi1ynaf3mWz-mgim7LvqjzQ
First Impressions of BGC | IS THIS EVEN THE PHILIPPINES?! ・・・ｵ・・・ｭ,https://www.youtube.com/watch?v=glx5sAPxdvo,"Level 3
tough, emotional: (Z1174) (1.00)
famous, popular: (Z1186) (1.00)
snack, chocolate, corn: (Z135) (0.53)
shoe, clothes, pair, monkey, crocodile: (Z1106) (0.52)
east, south: (Z1195) (1.00)
bike, motorbike: (Z126) (1.00)
dry, wet, season: (Z137) (0.94)
cheese, cheese-cheese: (Z133) (1.00)
camera, film: (Z1108) (1.00)
dessert, ice-cream, ube: (Z153) (0.95)
pool, shower, toilet, private, bar: (Z178) (0.73)
plan, planning: (Z1200) (1.00)
book, brain, read, singapore, access, comfort: (Z1180) (0.97)
meal, restaurant, menu: (Z157) (1.00)
meter, square, giant: (Z1182) (0.96)
walk, car, busy: (Z123) (0.99)
red, purple, stomach, fine, strawberry, oreo, baguio: (Z149) (0.99)
cream, creamy, caramel: (Z152) (0.84)
manila-manila, metro-manila, makati: (Z1124) (0.61)
spaghetti, hot-dog: (Z155) (1.00)
shopping, mall: (Z199) (1.00)
taxi, flight, ride: (Z1137) (0.85)
size, bigger: (Z115) (1.00)
impression, friendly: (Z1110) (1.00)
game, play: (Z1163) (1.00)
crunchy, flavor, mix, cake, skin, version, layer: (Z1133) (0.99)
chicken-chicken, hungry, table, finish: (Z159) (1.00)
sell, owner, plastic, cafe, motorcycle, neighbor, bakery: (Z117) (0.63)
eye, pop, poor, fair, decent, nose, perspective: (Z1170) (1.00)
tip, daily, luke, blog: (Z1114) (0.84)
original, correct, commercial, festival, standard, tone, judge: (Z1187) (0.96)
color, green, brown, white: (Z147) (0.91)
pineapple, orange, apple, cut: (Z170) (0.54)
extra, light, clean, drop, dog, charge, screen: (Z113) (1.00)
actual, key, holy: (Z1179) (0.95)
warm, cold: (Z139) (1.00)
chip, snack-snack, cracker, brand: (Z136) (0.66)
province, update, culture-shock: (Z192) (0.98)
star, jesus, model, flag, lord, gym: (Z1171) (0.55)
egg, breakfast: (Z1135) (1.00)
adventure, explore: (Z161) (1.00)
shop, store, market, fresh: (Z198) (0.85)
tomato, rice-rice, pot, chef, pasta, kitchen, mushroom: (Z195) (0.86)
bgc, makatus, modern, mall-mall, venice: (Z1123) (1.00)
animal, forest, snake, grass, specie, cow, eagle: (Z132) (0.98)
bread, bean, tea, dip, jelly: (Z169) (0.72)
slow, glass, horse, bay: (Z1118) (0.74)
mango, peach: (Z171) (1.00)
alcohol, bottle, drunk: (Z185) (0.65)
huge, entire, ton, touch, international: (Z122) (0.56)
delicious, dish, smell, fry: (Z1127) (1.00)
true, story, sense, heart, instagram: (Z1191) (0.99)
massive, proper, straight, lovely, tiny, previous, vegan: (Z125) (0.79)
quiet, stair, rodrigo, davao, reserve, corporation: (Z1122) (0.72)
wild, sick, van, track, careful, vehicle, paper: (Z175) (0.86)
vegetable, fruit: (Z167) (1.00)
picture, photo, funny: (Z1109) (0.79)
scooter, lunch, village, catch, ticket, drone, distance: (Z127) (0.80)
building, global, museum, grand: (Z1125) (1.00)
asian, southeast, european: (Z1194) (0.99)
service, security, apartment, bag, figure, condo, fit: (Z114) (0.96)
quick, journey, honest, leave, meet, space, level: (Z121) (0.63)
main, unique: (Z111) (1.00)
mind, deal, negative: (Z120) (0.94)
peso-peso, peso: (Z1102) (1.00)
magic, tshirt, excite, yellow, stupid, shake, rap: (Z1181) (0.81)
milk, coconut: (Z168) (1.00)
shoot, shot, ball: (Z1165) (1.00)
crispy, tasty, sugar, piece, soft, spice, sweet-sweet: (Z1126) (1.00)
river, bridge, jungle, cross: (Z130) (0.51)

Level 2
beauty, incredible, star, movie, actual, power, jesus: (Z245) (0.81)
delicious, dish, crispy, smell, fry, tasty, sugar: (Z228) (1.00)
fruit, milk, vegetable, coconut, bread, bean, dip: (Z213) (0.99)
bgc, manila-manila, building, metro-manila, makati, makatus, modern: (Z227) (1.00)
meal, restaurant, menu, spaghetti, jollibee, burger, gravy: (Z210) (1.00)
popular, famous, original, correct, commercial, festival, standard: (Z246) (0.89)
local, main, tricycle, bus, driver, service, bigger: (Z23) (0.57)
shop, coffee, store, mall, market, fresh, shopping: (Z223) (1.00)
mountain, bike, river, motorbike, scooter, blue, sky: (Z26) (0.99)
impression, friendly, street-street, hill, fort, church, san: (Z226) (0.98)
road, walk, car, trip, busy, massive, proper: (Z25) (0.99)
asian, woman, south, true, story, western, business: (Z247) (0.78)
huge, quick, journey, honest, leave, meet, space: (Z24) (0.69)
game, play, basketball, player, sport, shoot, shot: (Z243) (0.77)
peso, dollar, cheap, expensive, price, peso-peso, pay: (Z224) (0.79)
mango, banana, pineapple, orange, apple, peach, banana-banana: (Z214) (0.78)
cheese, snack, chocolate, cheese-cheese, chip, corn, yum: (Z27) (0.98)
dessert, ice-cream, ube, cream, creamy, caramel: (Z29) (0.99)

Level 1
popular, beauty, incredible, star, movie, actual, power: (Z316) (0.96)
peso, shop, coffee, dollar, store, cheap, expensive: (Z38) (1.00)
sauce, delicious, spicy, dish, pork, meat, crispy: (Z310) (0.55)
cheese, dessert, ice-cream, snack, meal, restaurant, menu: (Z33) (1.00)
road, walk, local, car, trip, main, busy: (Z32) (0.98)
history, spanish, asian, woman, south, true, war: (Z317) (0.56)
mango, fruit, milk, banana, vegetable, coconut, bread: (Z35) (1.00)
impression, bgc, manila-manila, friendly, hand, building, camera: (Z39) (1.00)",glx5sAPxdvo,TriFate Lifestyle,https://www.youtube.com/channel/UCRzBNJTsBe2rq6pkyXeaj1A
